url_path,views_total,views_unique
/EarthSciML/DepositionMTK.jl/pull/7,4,3
/EarthSciML/DepositionMTK.jl,3,3
/EarthSciML/DepositionMTK.jl/pull/7/files,3,3
/EarthSciML/DepositionMTK.jl/pulls,2,2
/EarthSciML/DepositionMTK.jl/blob/main/src/DepositionMTK.jl,2,1
/EarthSciML/DepositionMTK.jl/tree/main/src,2,1
/EarthSciML/DepositionMTK.jl/actions/runs/5019375547,1,1
/EarthSciML/DepositionMTK.jl/pull/7/checks,1,1
/EarthSciML/DepositionMTK.jl/pull/7/commits,1,1
