url_path,views_total,views_unique
/EarthSciML/DepositionMTK.jl/labels,5,2
/EarthSciML/DepositionMTK.jl/actions/runs/5138478668,3,1
/EarthSciML/DepositionMTK.jl/actions/runs/5944894512,3,1
