time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-25 00:00:00+00:00,38,11,0,0
2026-05-26 00:00:00+00:00,7,5,2,2
2026-05-27 00:00:00+00:00,27,8,0,0
2026-05-28 00:00:00+00:00,19,8,0,0
2026-05-29 00:00:00+00:00,28,9,3,3
2026-05-30 00:00:00+00:00,45,19,1,1
2026-05-31 00:00:00+00:00,15,10,0,0
2026-06-01 00:00:00+00:00,14,8,1,1
2026-06-02 00:00:00+00:00,14,7,0,0
2026-06-03 00:00:00+00:00,6,4,2,2
2026-06-04 00:00:00+00:00,6,4,2,2
2026-06-05 00:00:00+00:00,74,42,0,0
2026-06-06 00:00:00+00:00,36,14,1,1
2026-06-07 00:00:00+00:00,9,5,2,2
