time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-09 00:00:00+00:00,6,5,2,2
2026-01-10 00:00:00+00:00,10,6,0,0
2026-01-11 00:00:00+00:00,13,5,0,0
2026-01-12 00:00:00+00:00,18,7,0,0
2026-01-13 00:00:00+00:00,14,6,35,7
2026-01-14 00:00:00+00:00,7,6,3,3
2026-01-15 00:00:00+00:00,16,6,2,2
2026-01-16 00:00:00+00:00,11,7,15,1
2026-01-17 00:00:00+00:00,14,6,0,0
2026-01-18 00:00:00+00:00,14,6,0,0
2026-01-19 00:00:00+00:00,29,10,0,0
2026-01-20 00:00:00+00:00,6,4,0,0
2026-01-21 00:00:00+00:00,13,7,0,0
2026-01-22 00:00:00+00:00,20,8,0,0
