time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-26 00:00:00+00:00,3,3,,
2025-05-27 00:00:00+00:00,5,3,,
2025-05-28 00:00:00+00:00,2,2,19.0,2.0
2025-05-29 00:00:00+00:00,22,5,8.0,1.0
2025-05-30 00:00:00+00:00,18,4,5.0,1.0
2025-05-31 00:00:00+00:00,6,3,,
2025-06-01 00:00:00+00:00,2,2,22.0,1.0
2025-06-02 00:00:00+00:00,6,4,19.0,1.0
2025-06-03 00:00:00+00:00,2,2,13.0,1.0
2025-06-04 00:00:00+00:00,2,2,34.0,1.0
2025-06-05 00:00:00+00:00,11,6,2.0,2.0
2025-06-06 00:00:00+00:00,4,4,,
2025-06-07 00:00:00+00:00,37,6,1.0,1.0
2025-06-08 00:00:00+00:00,36,7,40.0,2.0
