time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-05 00:00:00+00:00,,,1.0,1.0
2026-01-06 00:00:00+00:00,11.0,5.0,0.0,0.0
2026-01-07 00:00:00+00:00,10.0,5.0,0.0,0.0
2026-01-08 00:00:00+00:00,7.0,5.0,0.0,0.0
2026-01-09 00:00:00+00:00,6.0,5.0,2.0,2.0
2026-01-10 00:00:00+00:00,10.0,6.0,0.0,0.0
2026-01-11 00:00:00+00:00,13.0,5.0,0.0,0.0
2026-01-12 00:00:00+00:00,18.0,7.0,0.0,0.0
2026-01-13 00:00:00+00:00,14.0,6.0,35.0,7.0
2026-01-14 00:00:00+00:00,7.0,6.0,3.0,3.0
2026-01-15 00:00:00+00:00,16.0,6.0,2.0,2.0
2026-01-16 00:00:00+00:00,11.0,7.0,15.0,1.0
2026-01-17 00:00:00+00:00,14.0,6.0,0.0,0.0
2026-01-18 00:00:00+00:00,14.0,6.0,0.0,0.0
2026-01-19 00:00:00+00:00,29.0,10.0,,
