time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-22 00:00:00+00:00,20,8,0,0
2026-01-23 00:00:00+00:00,14,6,0,0
2026-01-24 00:00:00+00:00,26,10,1,1
2026-01-25 00:00:00+00:00,14,8,0,0
2026-01-26 00:00:00+00:00,72,26,37,4
2026-01-27 00:00:00+00:00,23,9,10,6
2026-01-28 00:00:00+00:00,17,12,4,3
2026-01-29 00:00:00+00:00,15,8,3,2
2026-01-30 00:00:00+00:00,9,5,2,2
2026-01-31 00:00:00+00:00,17,7,0,0
2026-02-01 00:00:00+00:00,9,7,2,1
2026-02-02 00:00:00+00:00,31,12,1,1
2026-02-03 00:00:00+00:00,15,7,0,0
2026-02-04 00:00:00+00:00,31,14,16,2
