time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-05 00:00:00+00:00,20,8,0,0
2026-04-06 00:00:00+00:00,13,6,0,0
2026-04-07 00:00:00+00:00,13,7,1,1
2026-04-08 00:00:00+00:00,4,4,2,2
2026-04-09 00:00:00+00:00,6,4,1,1
2026-04-10 00:00:00+00:00,23,14,0,0
2026-04-11 00:00:00+00:00,43,14,0,0
2026-04-12 00:00:00+00:00,31,10,0,0
2026-04-13 00:00:00+00:00,46,17,0,0
2026-04-14 00:00:00+00:00,6,5,1,1
2026-04-15 00:00:00+00:00,11,4,0,0
2026-04-16 00:00:00+00:00,32,11,0,0
2026-04-17 00:00:00+00:00,36,14,0,0
2026-04-18 00:00:00+00:00,30,11,0,0
