time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-04 00:00:00+00:00,53,16,0,0
2026-05-05 00:00:00+00:00,54,15,0,0
2026-05-06 00:00:00+00:00,20,9,0,0
2026-05-07 00:00:00+00:00,28,11,0,0
2026-05-08 00:00:00+00:00,68,25,0,0
2026-05-09 00:00:00+00:00,15,6,1,1
2026-05-10 00:00:00+00:00,14,9,3,3
2026-05-11 00:00:00+00:00,17,8,4,1
2026-05-12 00:00:00+00:00,36,9,1,1
2026-05-13 00:00:00+00:00,22,7,2,2
2026-05-14 00:00:00+00:00,19,8,15,2
2026-05-15 00:00:00+00:00,13,8,0,0
2026-05-16 00:00:00+00:00,32,9,3,3
2026-05-17 00:00:00+00:00,22,8,0,0
