time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-20 00:00:00+00:00,44,18,0,0
2026-04-21 00:00:00+00:00,90,37,0,0
2026-04-22 00:00:00+00:00,67,25,0,0
2026-04-23 00:00:00+00:00,122,39,0,0
2026-04-24 00:00:00+00:00,144,48,1,1
2026-04-25 00:00:00+00:00,57,29,0,0
2026-04-26 00:00:00+00:00,39,13,0,0
2026-04-27 00:00:00+00:00,84,23,1,1
2026-04-28 00:00:00+00:00,176,43,5,1
2026-04-29 00:00:00+00:00,60,23,0,0
2026-04-30 00:00:00+00:00,32,13,0,0
2026-05-01 00:00:00+00:00,42,14,0,0
2026-05-02 00:00:00+00:00,28,8,0,0
2026-05-03 00:00:00+00:00,43,15,0,0
