time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-21 00:00:00+00:00,50,13,0,0
2026-06-22 00:00:00+00:00,60,17,2,1
2026-06-23 00:00:00+00:00,47,13,1,1
2026-06-24 00:00:00+00:00,29,9,0,0
2026-06-25 00:00:00+00:00,28,8,0,0
2026-06-26 00:00:00+00:00,40,19,1,1
2026-06-27 00:00:00+00:00,15,6,5,4
2026-06-28 00:00:00+00:00,29,10,3,3
2026-06-29 00:00:00+00:00,22,8,0,0
2026-06-30 00:00:00+00:00,3,3,0,0
2026-07-01 00:00:00+00:00,22,9,1,1
2026-07-02 00:00:00+00:00,26,10,0,0
2026-07-03 00:00:00+00:00,26,15,2,2
2026-07-04 00:00:00+00:00,23,14,1,1
